long,lat,nro_registro,tipo_activ,comuna,U46,calle,calle_altura,calle_chapa,ubicacion,nombre_cientifico,ancho_acera,estado_plantera,ubicacion_plantera,nivel_plantera,diametro_altura_pecho,altura_arbol,ultima_actualizacion
-58.48026413,-34.66564187,522420,Lineal ,8,447,Pola,2900,2972.0,Exacta,Citrus limon,4.4,Ocupada,Regular,A nivel,49.0,4.0,2006-11-13
-58.48020338,-34.66568924,522421,Lineal ,8,447,Pola,2900,2972.0,Exacta,Ligustrum lucidum,4.4,Ocupada,Regular,Elevada,42.0,5.0,2003-09-28
-58.48014093,-34.66573794,522422,Lineal ,8,447,Pola,2900,2972.0,Exacta,Tilia x moltkei,4.4,Ocupada,Regular,Elevada,39.0,7.0,2022-12-29
-58.48014093,-34.66573794,522423,Lineal ,8,447,Pola,2900,2972.0,LA1,Tilia x moltkei,4.4,Ocupada,Regular,Elevada,42.0,8.0,2021-09-24
-58.48007853,-34.6657866,522424,Lineal ,8,447,Pola,2900,2972.0,Exacta,Fraxinus pennsylvanica,4.4,Ocupada,Regular,A nivel,42.0,8.0,2021-06-26
-58.48001721,-34.66583441,522425,Lineal ,8,447,Pola,2900,2972.0,Exacta,Ligustrum lucidum f. aureovariegata,4.4,Ocupada,Regular,Elevada,15.0,3.0,2022-02-25
-58.47995539,-34.66588262,522426,Lineal ,8,447,Pola,2900,2972.0,Exacta,Lagerstroemia indica,4.4,Ocupada,Regular,A nivel,25.0,5.0,2005-06-12
-58.47987672,-34.66594396,522427,Lineal ,8,447,Pola,2900,2972.0,Exacta,Fraxinus pennsylvanica,4.4,Ocupada,Regular,A nivel,44.0,9.0,2016-08-27
-58.47986863,-34.66609567,522428,Lineal ,8,447,Alvarez CrisÃÂ³stomo ,5200,2972.0,Exacta,Lagerstroemia indica,4.4,Ocupada,Ochava,A nivel,28.0,6.0,2008-07-01
-58.47993694,-34.6661543,522429,Lineal ,8,447,Alvarez CrisÃÂ³stomo ,5200,2972.0,Exacta,Hibiscus syriacus,4.4,Ocupada,Regular,Elevada,46.0,5.0,2019-06-22
-58.47999593,-34.66620492,522430,Lineal ,8,447,Alvarez CrisÃÂ³stomo ,5200,2972.0,Exacta,Fraxinus pennsylvanica,4.4,Ocupada,Regular,A nivel,40.0,10.0,2001-04-12
-58.48005492,-34.66625555,522431,Lineal ,8,447,Alvarez CrisÃÂ³stomo ,5200,2972.0,Exacta,Fraxinus pennsylvanica,4.4,Ocupada,Regular,A nivel,46.0,13.0,2008-01-24
-58.48011478,-34.66630692,522432,Lineal ,8,447,Alvarez CrisÃÂ³stomo ,5200,2972.0,Exacta,Lagerstroemia indica,4.4,Ocupada,Regular,Elevada,12.0,5.0,2001-03-28
-58.48017385,-34.66635762,522433,Lineal ,8,447,Alvarez CrisÃÂ³stomo ,5200,2972.0,Exacta,Lagerstroemia indica,4.4,Ocupada,Regular,A nivel,23.0,6.0,2001-02-16
-58.48023232,-34.6664078,522434,Lineal ,8,447,Alvarez CrisÃÂ³stomo ,5200,2972.0,Exacta,Fraxinus pennsylvanica,4.4,Ocupada,Regular,A nivel,54.0,8.0,2019-10-10
-58.48004755,-34.66624922,522435,Lineal ,8,447,Alvarez CrisÃÂ³stomo ,5200,2972.0,Exacta,Ligustrum lucidum f. aureovariegata,4.4,Ocupada,Regular,A nivel,19.0,3.0,2014-10-01
-58.48034985,-34.66650866,522436,Lineal ,8,447,Alvarez CrisÃÂ³stomo ,5200,2972.0,Exacta,Lagerstroemia indica,4.4,Ocupada,Regular,Elevada,18.0,2.0,2014-01-21
-58.48034985,-34.66650866,522437,Lineal ,8,447,Alvarez CrisÃÂ³stomo ,5200,2972.0,LA1,Fraxinus excelsior,4.4,Ocupada,Regular,Elevada,35.0,6.0,2007-08-29
-58.48006212,-34.66803247,522438,Lineal ,8,447,Santander,5300,2972.0,LA1,Fraxinus pennsylvanica,2.6,Ocupada,Regular,A nivel,39.0,9.0,2004-06-05
-58.48006212,-34.66803247,522439,Lineal ,8,447,Santander,5300,2972.0,Exacta,Fraxinus pennsylvanica,2.6,Ocupada,Regular,A nivel,66.0,13.0,2001-12-21
-58.479995,-34.66797636,522440,Lineal ,8,447,Santander,5300,2972.0,Exacta,Ficus benjamina,2.6,Ocupada,Regular,A nivel,31.0,3.0,2018-08-20
-58.479995,-34.66797636,522441,Lineal ,8,447,Santander,5300,2972.0,LD1,Lagerstroemia indica,2.6,Ocupada,Regular,A nivel,25.0,5.0,2020-11-04
-58.47992837,-34.66792066,522442,Lineal ,8,447,Santander,5300,2972.0,Exacta,Tilia x moltkei,2.6,Ocupada,Regular,A nivel,3.0,3.0,2008-03-05
-58.47992837,-34.66792066,522443,Lineal ,8,447,Santander,5300,2972.0,LD1,Tilia x moltkei,2.6,Ocupada,Regular,A nivel,6.0,3.0,2001-01-23
-58.47967632,-34.66770995,522444,Lineal ,8,447,Santander,5300,2972.0,Exacta,Fraxinus pennsylvanica,2.6,Ocupada,Regular,A nivel,27.0,6.0,2018-03-21
-58.47959902,-34.66764533,522445,Lineal ,8,447,Santander,5300,2972.0,Exacta,Ficus benjamina,2.6,Ocupada,Regular,A nivel,20.0,6.0,2010-06-17
-58.47934956,-34.66762232,522447,Lineal ,8,447,Fonrouge,3200,2972.0,Exacta,Ligustrum lucidum,4,Ocupada,Regular,A nivel,17.0,3.0,2011-07-16
-58.47934956,-34.66762232,522449,Lineal ,8,447,Fonrouge,3200,2972.0,LA1,Ligustrum lucidum f. aureovariegata,4,Ocupada,Regular,A nivel,17.0,3.0,2017-06-12
-58.47925195,-34.66769741,522450,Lineal ,8,447,Fonrouge,3200,2972.0,Exacta,Fraxinus pennsylvanica,4,Ocupada,Regular,A nivel,27.0,6.0,2007-10-18
-58.47918738,-34.66774707,522451,Lineal ,8,447,Fonrouge,3200,2973.0,Exacta,Fraxinus pennsylvanica,4,Ocupada,Regular,A nivel,46.0,8.0,2020-07-10
-58.47912048,-34.66779853,522452,Lineal ,8,447,Fonrouge,3200,2973.0,Exacta,Tilia x moltkei,4,Ocupada,Regular,Elevada,30.0,6.0,2019-03-03
-58.47912048,-34.66779853,522453,Lineal ,8,447,Fonrouge,3200,2973.0,Exacta,Tilia x moltkei,4,Ocupada,Regular,Elevada,41.0,6.0,2011-02-20
-58.47905228,-34.66785099,522454,Lineal ,8,447,Fonrouge,3200,2973.0,Exacta,Lagerstroemia indica,4,Ocupada,Regular,Elevada,12.0,4.0,2018-05-16
-58.47898787,-34.66790053,522455,Lineal ,8,447,Fonrouge,3200,2973.0,Exacta,Lagerstroemia indica,4,Sobreocupada,Regular,A nivel,14.0,5.0,2019-02-26
-58.47892436,-34.66794939,522456,Lineal ,8,447,Fonrouge,3200,2973.0,Exacta,Fraxinus pennsylvanica,4,Ocupada,Regular,A nivel,36.0,5.0,2018-12-01
-58.47885945,-34.66799931,522457,Lineal ,8,447,Fonrouge,3200,2973.0,Exacta,Tilia x moltkei,4,Ocupada,Regular,A nivel,38.0,5.0,2010-03-13
-58.47879795,-34.66804662,522458,Lineal ,8,447,Fonrouge,3200,2973.0,Exacta,Fraxinus pennsylvanica,4,Ocupada,Regular,A nivel,32.0,6.0,2017-08-30
-58.47873611,-34.66809418,522459,Lineal ,8,447,Fonrouge,3200,2973.0,Exacta,Tilia x moltkei,4,Ocupada,Regular,A nivel,35.0,7.0,2001-05-15
-58.47867302,-34.66814242,522460,Lineal ,8,447,Fonrouge,3200,2973.0,Exacta,Fraxinus pennsylvanica,4,Sobreocupada,Regular,Elevada,33.0,6.0,2019-09-03
-58.47862323,-34.66818176,522461,Lineal ,8,447,Fonrouge,3200,2973.0,Exacta,Fraxinus pennsylvanica,4,Sobreocupada,Ochava,Elevada,34.0,8.0,2006-03-19
-58.47873257,-34.66840239,522462,Lineal ,8,447,Balbastro,5300,2973.0,LD3,Fraxinus pennsylvanica,3.4,Ocupada,Ochava,Elevada,31.0,9.0,2010-09-14
-58.47873257,-34.66840239,522463,Lineal ,8,447,Balbastro,5300,2973.0,LD2,Fraxinus pennsylvanica,3.4,Ocupada,Regular,Elevada,35.0,9.0,2007-11-13
-58.47873257,-34.66840239,522464,Lineal ,8,447,Balbastro,5300,2973.0,LD1,Fraxinus pennsylvanica,3.4,Ocupada,Regular,Elevada,32.0,9.0,2006-05-03
-58.47873257,-34.66840239,522465,Lineal ,8,447,Balbastro,5300,2973.0,Exacta,Fraxinus pennsylvanica,3.4,Ocupada,Regular,A nivel,41.0,11.0,2003-06-04
-58.47885002,-34.66850163,522466,Lineal ,8,447,Balbastro,5300,2973.0,Exacta,Hibiscus rosa-sinensis,3.4,Ocupada,Regular,Bajo Nivel,22.0,3.0,2000-09-17
-58.47892598,-34.66856582,522467,Lineal ,8,447,Balbastro,5300,2973.0,Exacta,Ficus benjamina variegata,3.4,Ocupada,Regular,A nivel,12.0,4.0,2000-04-19
-58.47892598,-34.66856582,522468,Lineal ,8,447,Balbastro,5300,2973.0,Exacta,Ficus benjamina,3.4,Ocupada,Regular,A nivel,31.0,5.0,2003-09-03
-58.47908541,-34.66870348,522469,Lineal ,8,447,Balbastro,5300,2973.0,Exacta,Ligustrum lucidum f. aureovariegata,3.4,Ocupada,Regular,Elevada,41.0,6.0,2015-06-19
-58.4791721,-34.66877365,522470,Lineal ,8,447,Balbastro,5300,2973.0,LD1,Fraxinus pennsylvanica,3.4,Ocupada,Regular,A nivel,19.0,5.0,2022-01-22
-58.4791721,-34.66877365,522471,Lineal ,8,447,Balbastro,5300,2973.0,Exacta,No identificado,3.4,Ocupada,Ochava,A nivel,32.0,7.0,2004-01-09
-58.47940909,-34.66876297,522472,Lineal ,8,447,Larraya,3200,2973.0,Exacta,Tilia x moltkei,4,Ocupada,Regular,A nivel,35.0,6.0,2014-10-16
-58.479479,-34.66870823,522473,Lineal ,8,447,Larraya,3200,2973.0,Exacta,Tilia x moltkei,4,Ocupada,Regular,Bajo Nivel,33.0,6.0,2010-02-22
-58.47955559,-34.66864826,522474,Lineal ,8,447,Larraya,3200,2973.0,LA1,Fraxinus pennsylvanica,4,Ocupada,Regular,A nivel,30.0,7.0,2011-10-21
-58.47955559,-34.66864826,522475,Lineal ,8,447,Larraya,3200,2973.0,Exacta,Fraxinus pennsylvanica,4,Ocupada,Regular,A nivel,30.0,7.0,2022-09-22
-58.47963175,-34.66858863,522476,Lineal ,8,447,Larraya,3200,2973.0,Exacta,Fraxinus pennsylvanica,4,Ocupada,Regular,A nivel,34.0,7.0,2008-01-10
-58.47984713,-34.66841999,522480,Lineal ,8,447,Larraya,3200,2973.0,Exacta,Hibiscus rosa-sinensis,4,Ocupada,Regular,Elevada,67.0,2.0,2002-11-14
-58.47991613,-34.66836597,522481,Lineal ,8,447,Larraya,3200,2973.0,LA1,Hibiscus rosa-sinensis,4,Sobreocupada,Regular,Elevada,18.0,2.0,2019-11-27
-58.47991613,-34.66836597,522482,Lineal ,8,447,Larraya,3200,2974.0,Exacta,Ficus benjamina,4,Ocupada,Regular,A nivel,33.0,4.0,2019-06-22
-58.47998684,-34.6683106,522483,Lineal ,8,447,Larraya,3200,2974.0,Exacta,Ligustrum lucidum f. aureovariegata,4,Ocupada,Regular,A nivel,17.0,4.0,2016-07-24
-58.47998684,-34.6683106,522484,Lineal ,8,447,Larraya,3200,2974.0,LD1,Ligustrum lucidum,4,Sobreocupada,Regular,A nivel,8.0,5.0,2014-03-15
-58.47998684,-34.6683106,522485,Lineal ,8,447,Larraya,3200,2974.0,LD2,Populus deltoides,4,Ocupada,Regular,A nivel,35.0,10.0,2009-05-27
-58.47767803,-34.66921821,522487,Lineal,8,447,Saraza,5300,2974.0,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,A nivel,15.0,6.0,2011-07-27
-58.47767803,-34.66921821,522488,Lineal,8,447,Saraza,5300,2974.0,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,A nivel,17.0,7.0,2000-11-28
-58.47775372,-34.66928236,522489,Lineal,8,447,Saraza,5300,2974.0,Exacta,Tilia x moltkei,2.4,Ocupada,Regular,A nivel,31.0,9.0,2021-04-28
-58.47775372,-34.66928236,522490,Lineal,8,447,Saraza,5300,2974.0,LA1,Tilia x moltkei,2.4,Ocupada,Regular,A nivel,37.0,10.0,2016-08-03
-58.47783028,-34.66934724,522491,Lineal,8,447,Saraza,5300,2974.0,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,A nivel,50.0,8.0,2019-05-05
-58.47798389,-34.66947741,522492,Lineal,8,447,Saraza,5300,2974.0,Exacta,Ligustrum lucidum f. aureovariegata,2.4,Ocupada,Regular,A nivel,51.0,5.0,2016-09-04
-58.47798389,-34.66947741,522493,Lineal,8,447,Saraza,5300,2974.0,LA1,Ficus benjamina,2.4,Ocupada,Regular,A nivel,18.0,4.0,2021-02-21
-58.47805977,-34.66954172,522494,Lineal,8,447,Saraza,5300,2974.0,Exacta,Ficus benjamina,2.4,Ocupada,Regular,A nivel,26.0,7.0,2019-10-19
-58.47805977,-34.66954172,522495,Lineal,8,447,Saraza,5300,2974.0,LA1,Ligustrum lucidum f. aureovariegata,2.4,Ocupada,Regular,A nivel,7.0,3.0,2014-06-22
-58.47842705,-34.66953245,522497,Lineal,8,447,Larraya,3300,2974.0,Exacta,Styphnolobium japonicum,4,Ocupada,Regular,A nivel,29.0,6.0,2000-10-26
-58.47850708,-34.66946991,522498,Lineal,8,447,Larraya,3300,2974.0,Exacta,Ginkgo biloba,4,Ocupada,Regular,A nivel,4.0,4.0,2007-12-21
-58.47866567,-34.66934598,522499,Lineal,8,447,Larraya,3300,2974.0,Exacta,Ligustrum lucidum,4,Ocupada,Regular,A nivel,30.0,9.0,2019-03-16
-58.47874426,-34.66928456,522500,Lineal,8,447,Larraya,3300,2974.0,LA1,Ligustrum lucidum,4,Ocupada,Regular,A nivel,23.0,8.0,2005-06-04
-58.47874426,-34.66928456,522501,Lineal,8,447,Larraya,3300,2974.0,Exacta,Ligustrum lucidum f. aureovariegata,4,Ocupada,Regular,A nivel,22.0,7.0,2003-07-24
-58.47885064,-34.66920146,522502,Lineal,8,447,Larraya,3300,2974.0,Exacta,Liquidambar styraciflua,4,Ocupada,Regular,A nivel,4.0,5.0,2011-01-18
-58.47882315,-34.6692224,522503,Lineal,8,447,Larraya,3300,2974.0,Exacta,Fraxinus pennsylvanica,4,Ocupada,Regular,Bajo nivel,32.0,7.0,2012-09-18
-58.47882315,-34.6692224,522504,Lineal,8,447,Larraya,3300,2974.0,Exacta,Fraxinus pennsylvanica,4,Ocupada,Regular,A nivel,29.0,7.0,2019-12-06
-58.478902,-34.66916066,522505,Lineal,8,447,Larraya,3300,2974.0,Exacta,Ligustrum lucidum,4,Ocupada,Regular,A nivel,17.0,6.0,2007-03-22
-58.47898164,-34.6690983,522506,Lineal,8,447,Larraya,3300,2974.0,Exacta,Ficus benjamina,4,Ocupada,Regular,Elevada,1.0,2.0,2014-12-16
-58.47898164,-34.6690983,522507,Lineal,8,447,Larraya,3300,2974.0,LA1,Tilia x moltkei,4,Ocupada,Regular,A nivel,29.0,8.0,2011-10-14
-58.47909513,-34.66886391,522509,Lineal,8,447,Balbastro,5300,2974.0,Exacta,Fraxinus pennsylvanica,2.5,Ocupada,Ochava,A nivel,30.0,9.0,2007-06-29
-58.47909513,-34.66886391,522510,Lineal,8,447,Balbastro,5300,2974.0,LD1,Fraxinus pennsylvanica,2.5,Ocupada,Regular,A nivel,18.0,7.0,2000-10-18
-58.47909513,-34.66886391,522511,Lineal,8,447,Balbastro,5300,2974.0,LD2,Fraxinus pennsylvanica,2.5,Ocupada,Regular,A nivel,29.0,8.0,2017-12-26
-58.47901014,-34.66879513,522512,Lineal,8,447,Balbastro,5300,2974.0,LA1,Fraxinus pennsylvanica,2.5,Ocupada,Regular,A nivel,49.0,10.0,2003-10-14
-58.4789368,-34.66873085,522513,Lineal,8,447,Balbastro,5300,2974.0,Exacta,Lagerstroemia indica,2.5,Ocupada,Regular,A nivel,18.0,5.0,2016-09-21
-58.47886017,-34.6686661,522514,Lineal,8,447,Balbastro,5300,2974.0,Exacta,Fraxinus pennsylvanica,2.5,Ocupada,Regular,A nivel,35.0,8.0,2002-11-18
-58.47886017,-34.6686661,522515,Lineal,8,447,Balbastro,5300,2974.0,LD1,Fraxinus pennsylvanica,2.5,Ocupada,Regular,A nivel,36.0,9.0,2000-03-24
-58.47879979,-34.66861507,522516,Lineal,8,447,Balbastro,5300,2974.0,Exacta,Fraxinus pennsylvanica,2.5,Ocupada,Regular,A nivel,18.0,4.0,2000-09-23
-58.47879979,-34.66861507,522517,Lineal,8,447,Balbastro,5300,2975.0,LD1,Fraxinus pennsylvanica,2.5,Ocupada,Regular,A nivel,44.0,11.0,2001-08-16
-58.47832261,-34.66842077,522519,Lineal,8,447,Fonrouge,3200,2975.0,Exacta,Fraxinus pennsylvanica,4.6,Ocupada,Ochava,A nivel,30.0,7.0,2018-01-11
-58.47825992,-34.66847026,522520,Lineal,8,447,Fonrouge,3200,2975.0,Exacta,Lagerstroemia indica,4.6,Ocupada,Regular,A nivel,22.0,6.0,2013-11-05
-58.47815909,-34.66854986,522521,Lineal,8,447,Fonrouge,3200,2975.0,Exacta,Ligustrum lucidum f. aureovariegata,4.6,Ocupada,Regular,A nivel,23.0,7.0,2004-04-10
-58.47815909,-34.66854986,522522,Lineal,8,447,Fonrouge,3200,2975.0,LA1,Ligustrum lucidum f. aureovariegata,4.6,Ocupada,Regular,A nivel,11.0,5.0,2005-05-24
-58.47802394,-34.66865656,522523,Lineal,8,447,Fonrouge,3200,2975.0,Exacta,Ligustrum lucidum f. aureovariegata,4.6,Ocupada,Regular,A nivel,12.0,6.0,2007-06-03
-58.4779454,-34.66871856,522524,Lineal,8,447,Fonrouge,3200,2975.0,Exacta,Fraxinus pennsylvanica,4.6,Ocupada,Regular,A nivel,34.0,8.0,2021-02-03
-58.47786656,-34.6687808,522525,Lineal,8,447,Fonrouge,3200,2975.0,Exacta,Styphnolobium japonicum,4.6,Ocupada,Regular,A nivel,19.0,6.0,2019-10-29
-58.47778796,-34.66884285,522526,Lineal,8,447,Fonrouge,3200,2975.0,Exacta,Ligustrum lucidum f. aureovariegata,4.6,Ocupada,Regular,A nivel,21.0,7.0,2022-07-08
-58.47770918,-34.66890504,522527,Lineal,8,447,Fonrouge,3200,2975.0,Exacta,Fraxinus pennsylvanica,4.6,Ocupada,Regular,A nivel,35.0,7.0,2007-01-21
-58.47854789,-34.67151751,522528,Lineal,8,447,LarrazÃÂ¡bal Av.,3400,2975.0,Exacta,Lagerstroemia indica,4.4,Sobreocupada,Ochava,A nivel,12.0,7.0,2019-02-28
-58.47854789,-34.67151751,522529,Lineal,8,447,LarrazÃÂ¡bal Av.,3400,2975.0,Exacta,Ailanthus altissima,4.4,Sobreocupada,Ochava,A nivel,33.0,11.0,2004-03-13
-58.47863281,-34.67145175,522530,Lineal,8,447,LarrazÃÂ¡bal Av.,3400,2975.0,Exacta,Melia azedarach ,4.4,Sobreocupada,Regular,A nivel,55.0,8.0,2022-08-04
-58.47863281,-34.67145175,522531,Lineal,8,447,LarrazÃÂ¡bal Av.,3400,2975.0,Exacta,Fraxinus pennsylvanica,4.4,Sobreocupada,Regular,A nivel,4.0,5.0,2006-04-28
-58.47870265,-34.67139768,522532,Lineal,8,447,LarrazÃÂ¡bal Av.,3400,2975.0,Exacta,Melia azedarach ,4.4,Ocupada,Regular,A nivel,62.0,10.0,2014-09-30
-58.47877042,-34.67134521,522533,Lineal,8,447,LarrazÃÂ¡bal Av.,3400,2975.0,Exacta,Melia azedarach ,4.4,Ocupada,Regular,A nivel,48.0,10.0,2019-03-13
-58.47911642,-34.67107948,522536,Lineal,8,447,LarrazÃÂ¡bal Av.,3400,2975.0,Exacta,Melia azedarach ,4.4,Ocupada,Regular,A nivel,78.0,10.0,2009-12-06
-58.47918645,-34.67102524,522537,Lineal,8,447,LarrazÃÂ¡bal Av.,3400,2975.0,Exacta,Melia azedarach ,4.4,Ocupada,Regular,A nivel,75.0,11.0,2022-03-19
-58.4793448,-34.67090262,522538,Lineal,8,447,LarrazÃÂ¡bal Av.,3400,2975.0,Exacta,Melia azedarach ,4.4,Ocupada,Regular,A nivel,64.0,5.0,2011-06-12
-58.4793448,-34.67090262,522539,Lineal,8,447,LarrazÃÂ¡bal Av.,3400,2975.0,LD1,Melia azedarach ,4.4,Ocupada,Ochava,A nivel,54.0,10.0,2004-02-03
-58.47965687,-34.67105656,522540,Lineal,8,447,Saraza,5500,2975.0,Exacta,Fraxinus pennsylvanica,2.2,Ocupada,Regular,A nivel,35.0,10.0,2008-07-21
-58.47972298,-34.67111257,522541,Lineal,8,447,Saraza,5500,2975.0,Exacta,Tilia x moltkei,2.2,Ocupada,Regular,Elevada,28.0,7.0,2015-06-27
-58.47974982,-34.67113531,522542,Lineal,8,447,Saraza,5500,2975.0,Exacta,Tilia x moltkei,2.2,Ocupada,Regular,A nivel,42.0,8.0,2013-08-10
-58.47985435,-34.67122387,522543,Lineal,8,447,Saraza,5500,2975.0,Exacta,Jacaranda mimosifolia,2.2,Ocupada,Regular,A nivel,15.0,7.0,2013-02-27
-58.48005134,-34.67139078,522544,Lineal,8,447,Saraza,5500,2975.0,Exacta,Fraxinus pennsylvanica,2.2,Ocupada,Regular,A nivel,26.0,7.0,2013-12-09
-58.48011769,-34.671447,522545,Lineal,8,447,Saraza,5500,2975.0,Exacta,Ficus benjamina,2.2,Ocupada,Regular,Elevada,42.0,6.0,2013-05-21
-58.48011769,-34.671447,522546,Lineal,8,447,Saraza,5500,2975.0,Exacta,Fraxinus pennsylvanica,2.2,Ocupada,Regular,A nivel,32.0,6.0,2002-01-27
-58.4802736,-34.6715791,522548,Lineal,8,447,Saraza,5500,2975.0,Exacta,Ficus benjamina,2.2,Ocupada,Regular,Elevada,24.0,6.0,2001-11-29
-58.4802736,-34.6715791,522549,Lineal,8,447,Saraza,5500,2975.0,LA1,Lagerstroemia indica,2.2,Ocupada,Regular,A nivel,15.0,6.0,2020-05-16
-58.4802736,-34.6715791,522550,Lineal,8,447,Saraza,5500,2975.0,LA2,Lagerstroemia indica,2.2,Ocupada,Ochava,A nivel,28.0,7.0,2000-03-07
-58.48028778,-34.67185315,522551,Lineal,8,447,Oliden,3600,2975.0,Exacta,Prunus cerasifera f. atropurpurea,2.4,Ocupada,Regular,Elevada,5.0,4.0,2003-05-02
-58.48020555,-34.67191355,522552,Lineal,8,446 e,Oliden,3600,2975.0,Exacta,Tilia x moltkei,2.4,Ocupada,Regular,Elevada,37.0,7.0,2000-05-03
-58.48020555,-34.67191355,522553,Lineal,8,446 e,Oliden,3600,2975.0,LA1,Tilia x moltkei,2.4,Ocupada,Regular,Elevada,29.0,6.0,2008-05-09
-58.48012413,-34.67197336,522554,Lineal,8,446,Oliden,3600,2975.0,Exacta,Tilia x moltkei,2.4,Ocupada,Regular,Elevada,33.0,8.0,2008-04-24
-58.48012413,-34.67197336,522555,Lineal,8,446,Oliden,3600,2975.0,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,Elevada,32.0,7.0,2008-10-14
-58.48004276,-34.67203313,522556,Lineal,8,446,Oliden,3600,2975.0,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,A nivel,21.0,5.0,2018-05-23
-58.47996176,-34.67209263,522557,Lineal,8,446,Oliden,3600,2975.0,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,A nivel,7.0,9.0,2017-02-09
-58.47996176,-34.67209263,522558,Lineal,8,446,Oliden,3600,2975.0,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,A nivel,42.0,9.0,2003-09-05
-58.47996176,-34.67209263,522559,Lineal,8,446,Oliden,3600,2975.0,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,A nivel,31.0,8.0,2004-05-19
-58.47979871,-34.67221239,522560,Lineal,8,446,Oliden,3600,2975.0,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,Elevada,21.0,,2013-10-04
-58.47971701,-34.6722724,522561,Lineal,8,446,Oliden,3600,2975.0,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,A nivel,33.0,6.0,2004-10-20
-58.47963611,-34.67233187,522562,Lineal,8,446,Oliden,3600,2975.0,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,A nivel,22.0,7.0,2020-02-09
-58.47963611,-34.67233187,522563,Lineal,8,446,Oliden,3600,2975.0,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,A nivel,54.0,9.0,2000-09-12
-58.47963611,-34.67233187,522564,Lineal,8,446,Oliden,3600,2975.0,LA1,Fraxinus pennsylvanica,2.4,Ocupada,Ochava,A nivel,41.0,9.0,2004-03-05
-58.47934088,-34.67234406,522565,Lineal,8,446,CastaÃÂ±ares Av.,5300,2975.0,Exacta,Ligustrum lucidum f. aureovariegata,3.2,Ocupada,Regular,Elevada,17.0,6.0,2001-12-14
-58.47934088,-34.67234406,522566,Lineal,8,446,CastaÃÂ±ares Av.,5300,2975.0,Exacta,Ficus benjamina,3.2,Ocupada,Regular,Elevada,23.0,5.0,2022-04-27
-58.47920152,-34.67222595,522568,Lineal,8,446,CastaÃÂ±ares Av.,5300,2975.0,Exacta,Liquidambar styraciflua,3.2,Ocupada,Regular,Elevada,4.0,5.0,2012-04-27
-58.47920152,-34.67222595,522569,Lineal,8,446,CastaÃÂ±ares Av.,5300,2975.0,LD1,Liquidambar styraciflua,3.2,Ocupada,Regular,Elevada,4.0,5.0,2005-09-15
-58.47915271,-34.67218458,522570,Lineal,8,446,CastaÃÂ±ares Av.,5300,2975.0,Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,29.0,6.0,2012-11-21
-58.47909342,-34.67213433,522571,Lineal,8,446,CastaÃÂ±ares Av.,5300,2975.0,Exacta,Syagrus romanzoffiana,3.2,Ocupada,Regular,Elevada,25.0,7.0,2000-02-10
-58.47896779,-34.67202784,522572,Lineal,8,446,CastaÃÂ±ares Av.,5300,2975.0,Exacta,Jacaranda mimosifolia,3.2,Ocupada,Regular,A nivel,3.0,3.0,2022-07-03
-58.47890075,-34.67197102,522573,Lineal,8,446,CastaÃÂ±ares Av.,5300,2975.0,Exacta,Tilia x moltkei,3.2,Ocupada,Regular,Elevada,18.0,3.0,2020-08-13
-58.47883387,-34.67191434,522574,Lineal,8,446,CastaÃÂ±ares Av.,5300,2975.0,Exacta,Tilia x moltkei,3.2,Ocupada,Regular,A nivel,37.0,6.0,2005-03-22
-58.4787684,-34.67185885,522575,Lineal,8,446,CastaÃÂ±ares Av.,5300,2975.0,Exacta,Ficus benjamina,3.2,Ocupada,Regular,Elevada,17.0,6.0,2016-11-03
-58.4787684,-34.67185885,522576,Lineal,8,446,CastaÃÂ±ares Av.,5300,2975.0,Exacta,Ficus benjamina,3.2,Ocupada,Regular,Elevada,24.0,5.0,2011-07-08
-58.47872863,-34.67182514,522577,Lineal,8,446,CastaÃÂ±ares Av.,5300,2975.0,Exacta,Lagerstroemia indica,3.2,Ocupada,Regular,A nivel,19.0,6.0,2021-10-09
-58.47862451,-34.67173689,522578,Lineal,8,446,CastaÃÂ±ares Av.,5300,2975.0,LA1,Lagerstroemia indica,3.2,Ocupada,Regular,A nivel,9.0,5.0,2001-09-10
-58.47862451,-34.67173689,522579,Lineal,8,446,CastaÃÂ±ares Av.,5300,2975.0,Exacta,Ligustrum lucidum,3.2,Ocupada,Regular,A nivel,19.0,5.0,2022-09-09
-58.47862451,-34.67173689,522580,Lineal,8,446,CastaÃÂ±ares Av.,5300,2976.0,LD1,Ficus benjamina,3.2,Ocupada,Ochava,A nivel,9.0,2.0,2010-02-02
